date,feature,attribution_value
2022-08-28,olr_anomaly,1.1709
2022-08-28,satellite_proxy,0.6746
2022-08-28,rainfall_anomaly,0.1002
2022-08-28,lps_flag,-0.0105
2022-08-28,wd_flag,0.0
2022-08-28,trough_position_lat,-0.0284
2022-08-28,zonal_shear_850,0.7944
2022-08-28,orographic_index,0.9302
2022-08-28,coastal_convergence_index,0.2569
2022-08-29,mslp_anomaly,0.6819
2022-08-29,olr_anomaly,1.1709
2022-08-29,satellite_proxy,0.6747
2022-08-29,rainfall_anomaly,0.1002
2022-08-29,lps_flag,-0.0105
2022-08-29,wd_flag,0.0
2022-08-29,trough_position_lat,-0.0284
2022-08-29,zonal_shear_850,0.7944
2022-08-29,orographic_index,0.9299
2022-08-29,coastal_convergence_index,0.2569
2022-08-30,mslp_anomaly,0.6819
2022-08-30,olr_anomaly,1.1709
2022-08-30,satellite_proxy,0.6747
2022-08-30,rainfall_anomaly,0.1002
2022-08-30,lps_flag,-0.0105
2022-08-30,wd_flag,0.0
2022-08-30,trough_position_lat,-0.0284
2022-08-30,zonal_shear_850,0.7944
2022-08-30,orographic_index,0.9299
2022-08-30,coastal_convergence_index,0.2569
2022-08-31,mslp_anomaly,0.6819
2022-08-31,olr_anomaly,1.0047
2022-08-31,satellite_proxy,0.6747
2022-08-31,rainfall_anomaly,0.1189
2022-08-31,lps_flag,-0.0105
2022-08-31,wd_flag,0.0
2022-08-31,trough_position_lat,-0.0284
2022-08-31,zonal_shear_850,0.6447
2022-08-31,orographic_index,1.1211
2022-08-31,coastal_convergence_index,0.3629
2022-09-01,mslp_anomaly,0.5808
2022-09-01,olr_anomaly,1.0047
2022-09-01,satellite_proxy,0.6747
2022-09-01,rainfall_anomaly,0.1189
2022-09-01,lps_flag,-0.0105
2022-09-01,wd_flag,0.0
2022-09-01,trough_position_lat,0.035
2022-09-01,zonal_shear_850,0.6447
2022-09-01,orographic_index,1.129
2022-09-01,coastal_convergence_index,0.3928
2022-09-02,mslp_anomaly,0.5918
2022-09-02,olr_anomaly,1.0047
2022-09-02,satellite_proxy,0.6747
2022-09-02,rainfall_anomaly,0.113
2022-09-02,lps_flag,-0.0105
2022-09-02,wd_flag,0.0
2022-09-02,trough_position_lat,0.035
2022-09-02,zonal_shear_850,0.6447
2022-09-02,orographic_index,1.1269
2022-09-02,coastal_convergence_index,0.3899
2022-09-03,mslp_anomaly,0.5918
2022-09-03,olr_anomaly,1.0047
2022-09-03,satellite_proxy,0.6747
2022-09-03,rainfall_anomaly,0.113
2022-09-03,lps_flag,-0.0105
2022-09-03,wd_flag,0.0
2022-09-03,trough_position_lat,0.035
2022-09-03,zonal_shear_850,0.6447
2022-09-03,orographic_index,1.1269
2022-09-03,coastal_convergence_index,0.3899
2022-09-04,mslp_anomaly,0.6929
2022-09-04,olr_anomaly,1.1663
2022-09-04,satellite_proxy,0.6747
2022-09-04,rainfall_anomaly,0.0988
2022-09-04,lps_flag,-0.0105
2022-09-04,wd_flag,0.0
2022-09-04,trough_position_lat,-0.0284
2022-09-04,zonal_shear_850,0.7944
2022-09-04,orographic_index,0.9278
2022-09-04,coastal_convergence_index,0.254
2022-09-05,mslp_anomaly,0.6929
2022-09-05,olr_anomaly,1.1663
2022-09-05,satellite_proxy,0.6747
2022-09-05,rainfall_anomaly,0.0988
2022-09-05,lps_flag,-0.0105
2022-09-05,wd_flag,0.0
2022-09-05,trough_position_lat,-0.0284
2022-09-05,zonal_shear_850,0.7944
2022-09-05,orographic_index,0.9278
2022-09-05,coastal_convergence_index,0.254
2022-09-06,mslp_anomaly,0.6929
2022-09-06,olr_anomaly,1.1664
2022-09-06,satellite_proxy,0.6749
2022-09-06,rainfall_anomaly,0.0988
2022-09-06,lps_flag,-0.0105
2022-09-06,wd_flag,0.0
2022-09-06,trough_position_lat,-0.0284
2022-09-06,zonal_shear_850,0.7944
2022-09-06,orographic_index,0.9276
2022-09-06,coastal_convergence_index,0.2539
2022-09-07,mslp_anomaly,0.5918
2022-09-07,olr_anomaly,1.171
2022-09-07,satellite_proxy,0.6749
2022-09-07,rainfall_anomaly,0.0942
2022-09-07,lps_flag,-0.0105
2022-09-07,wd_flag,0.0
2022-09-07,trough_position_lat,0.035
2022-09-07,zonal_shear_850,0.7944
2022-09-07,orographic_index,0.9355
2022-09-07,coastal_convergence_index,0.2837
2022-09-08,mslp_anomaly,0.6819
2022-09-08,olr_anomaly,1.171
2022-09-08,satellite_proxy,0.6749
2022-09-08,rainfall_anomaly,0.1002
2022-09-08,lps_flag,-0.0105
2022-09-08,wd_flag,0.0
2022-09-08,trough_position_lat,-0.0284
2022-09-08,zonal_shear_850,0.7944
2022-09-08,orographic_index,0.9297
2022-09-08,coastal_convergence_index,0.2567
2022-09-09,mslp_anomaly,0.5808
2022-09-09,olr_anomaly,1.171
2022-09-09,satellite_proxy,0.6749
2022-09-09,rainfall_anomaly,0.1002
2022-09-09,lps_flag,-0.0105
2022-09-09,wd_flag,0.0
2022-09-09,trough_position_lat,0.035
2022-09-09,zonal_shear_850,0.7944
2022-09-09,orographic_index,0.9377
2022-09-09,coastal_convergence_index,0.2866
2022-09-10,mslp_anomaly,0.1817
2022-09-10,olr_anomaly,0.0651
2022-09-10,satellite_proxy,0.0278
2022-09-10,rainfall_anomaly,-0.0237
2022-09-10,lps_flag,0.0369
2022-09-10,wd_flag,0.0385
2022-09-10,trough_position_lat,-0.0114
2022-09-10,zonal_shear_850,0.8441
2022-09-10,orographic_index,0.765
2022-09-10,coastal_convergence_index,0.9493
2022-09-11,mslp_anomaly,0.1595
2022-09-11,olr_anomaly,0.0549
2022-09-11,satellite_proxy,0.0277
2022-09-11,rainfall_anomaly,-0.0242
2022-09-11,lps_flag,0.0369
2022-09-11,wd_flag,0.0385
2022-09-11,trough_position_lat,0.0789
2022-09-11,zonal_shear_850,0.7733
2022-09-11,orographic_index,0.5227
2022-09-11,coastal_convergence_index,0.9434
2022-09-12,mslp_anomaly,0.0
2022-09-12,olr_anomaly,-0.0
2022-09-12,satellite_proxy,-0.0
2022-09-12,rainfall_anomaly,0.0
2022-09-12,lps_flag,10.3325
2022-09-12,wd_flag,0.0
2022-09-12,trough_position_lat,0.0
2022-09-12,zonal_shear_850,0.0
2022-09-12,orographic_index,0.0
2022-09-12,coastal_convergence_index,-0.0
2022-09-13,mslp_anomaly,0.0
2022-09-13,olr_anomaly,-0.0
2022-09-13,satellite_proxy,-0.0
2022-09-13,rainfall_anomaly,0.0
2022-09-13,lps_flag,10.3325
2022-09-13,wd_flag,0.0
2022-09-13,trough_position_lat,0.0
2022-09-13,zonal_shear_850,0.0
2022-09-13,orographic_index,0.0
2022-09-13,coastal_convergence_index,-0.0
2022-09-14,mslp_anomaly,0.5918
2022-09-14,olr_anomaly,1.171
2022-09-14,satellite_proxy,0.6749
2022-09-14,rainfall_anomaly,0.0942
2022-09-14,lps_flag,-0.0105
2022-09-14,wd_flag,0.0
2022-09-14,trough_position_lat,0.035
2022-09-14,zonal_shear_850,0.7944
2022-09-14,orographic_index,0.9355
2022-09-14,coastal_convergence_index,0.2837
2022-09-15,mslp_anomaly,0.5895
2022-09-15,olr_anomaly,1.2852
2022-09-15,satellite_proxy,0.6747
2022-09-15,rainfall_anomaly,0.0012
2022-09-15,lps_flag,-0.0105
2022-09-15,wd_flag,0.0
2022-09-15,trough_position_lat,0.035
2022-09-15,zonal_shear_850,0.796
2022-09-15,orographic_index,0.9136
2022-09-15,coastal_convergence_index,0.2854
2022-09-16,mslp_anomaly,0.7071
2022-09-16,olr_anomaly,1.2872
2022-09-16,satellite_proxy,0.6417
2022-09-16,rainfall_anomaly,-0.0334
2022-09-16,lps_flag,-0.0105
2022-09-16,wd_flag,0.0
2022-09-16,trough_position_lat,-0.0284
2022-09-16,zonal_shear_850,0.8323
2022-09-16,orographic_index,0.9224
2022-09-16,coastal_convergence_index,0.2517
2022-09-17,mslp_anomaly,0.5731
2022-09-17,olr_anomaly,1.2872
2022-09-17,satellite_proxy,0.6417
2022-09-17,rainfall_anomaly,-0.0128
2022-09-17,lps_flag,-0.0105
2022-09-17,wd_flag,0.0
2022-09-17,trough_position_lat,0.035
2022-09-17,zonal_shear_850,0.8323
2022-09-17,orographic_index,0.9317
2022-09-17,coastal_convergence_index,0.2925
2022-09-18,mslp_anomaly,0.674
2022-09-18,olr_anomaly,1.2871
2022-09-18,satellite_proxy,0.6416
2022-09-18,rainfall_anomaly,-0.0128
2022-09-18,lps_flag,-0.0105
2022-09-18,wd_flag,0.0
2022-09-18,trough_position_lat,-0.0284
2022-09-18,zonal_shear_850,0.8323
2022-09-18,orographic_index,0.9241
2022-09-18,coastal_convergence_index,0.2626
2022-09-19,mslp_anomaly,0.5137
2022-09-19,olr_anomaly,1.0876
2022-09-19,satellite_proxy,0.6271
2022-09-19,rainfall_anomaly,-0.0193
2022-09-19,lps_flag,-0.0044
2022-09-19,wd_flag,0.0
2022-09-19,trough_position_lat,0.035
2022-09-19,zonal_shear_850,0.6931
2022-09-19,orographic_index,1.2098
2022-09-19,coastal_convergence_index,0.4275
2022-09-20,mslp_anomaly,0.1951
2022-09-20,olr_anomaly,0.0464
2022-09-20,satellite_proxy,-0.0763
2022-09-20,rainfall_anomaly,-0.006
2022-09-20,lps_flag,-0.0041
2022-09-20,wd_flag,0.0368
2022-09-20,trough_position_lat,-0.0387
2022-09-20,zonal_shear_850,0.895
2022-09-20,orographic_index,0.6992
2022-09-20,coastal_convergence_index,0.9235
2022-09-21,mslp_anomaly,0.0037
2022-09-21,olr_anomaly,0.0171
2022-09-21,satellite_proxy,1e-04
2022-09-21,rainfall_anomaly,8.0474
2022-09-21,lps_flag,0.0
2022-09-21,wd_flag,0.0
2022-09-21,trough_position_lat,-0.0
2022-09-21,zonal_shear_850,0.0071
2022-09-21,orographic_index,-0.0476
2022-09-21,coastal_convergence_index,-0.0179
2022-09-22,mslp_anomaly,0.1806
2022-09-22,olr_anomaly,0.07
2022-09-22,satellite_proxy,-0.0618
2022-09-22,rainfall_anomaly,-0.034
2022-09-22,lps_flag,-0.0041
2022-09-22,wd_flag,0.0373
2022-09-22,trough_position_lat,0.0858
2022-09-22,zonal_shear_850,0.8138
2022-09-22,orographic_index,0.7544
2022-09-22,coastal_convergence_index,0.9376
2022-09-23,mslp_anomaly,0.1795
2022-09-23,olr_anomaly,0.0748
2022-09-23,satellite_proxy,0.0374
2022-09-23,rainfall_anomaly,-0.0237
2022-09-23,lps_flag,-0.0041
2022-09-23,wd_flag,0.0385
2022-09-23,trough_position_lat,-0.0282
2022-09-23,zonal_shear_850,0.9077
2022-09-23,orographic_index,0.7583
2022-09-23,coastal_convergence_index,0.9332
2022-09-24,mslp_anomaly,0.0037
2022-09-24,olr_anomaly,0.0171
2022-09-24,satellite_proxy,1e-04
2022-09-24,rainfall_anomaly,8.0474
2022-09-24,lps_flag,0.0
2022-09-24,wd_flag,0.0
2022-09-24,trough_position_lat,-0.0
2022-09-24,zonal_shear_850,0.0071
2022-09-24,orographic_index,-0.0476
2022-09-24,coastal_convergence_index,-0.0179
2022-09-25,mslp_anomaly,0.0037
2022-09-25,olr_anomaly,0.0171
2022-09-25,satellite_proxy,1e-04
2022-09-25,rainfall_anomaly,7.5624
2022-09-25,lps_flag,0.0
2022-09-25,wd_flag,0.0
2022-09-25,trough_position_lat,0.0
2022-09-25,zonal_shear_850,0.0071
2022-09-25,orographic_index,-0.0476
2022-09-25,coastal_convergence_index,-0.0179
2022-09-26,mslp_anomaly,0.0037
2022-09-26,olr_anomaly,0.0171
2022-09-26,satellite_proxy,1e-04
2022-09-26,rainfall_anomaly,8.0474
2022-09-26,lps_flag,0.0
2022-09-26,wd_flag,0.0
2022-09-26,trough_position_lat,0.0
2022-09-26,zonal_shear_850,0.0071
2022-09-26,orographic_index,-0.0476
2022-09-26,coastal_convergence_index,-0.0179
2022-09-27,mslp_anomaly,-0.0
2022-09-27,olr_anomaly,-0.0
2022-09-27,satellite_proxy,-0.0
2022-09-27,rainfall_anomaly,-0.0
2022-09-27,lps_flag,0.0
2022-09-27,wd_flag,13.1153
2022-09-27,trough_position_lat,-0.0
2022-09-27,zonal_shear_850,0.0
2022-09-27,orographic_index,0.0
2022-09-27,coastal_convergence_index,-0.0
2022-09-28,mslp_anomaly,-0.0
2022-09-28,olr_anomaly,-0.0
2022-09-28,satellite_proxy,-0.0
2022-09-28,rainfall_anomaly,-0.0
2022-09-28,lps_flag,0.0
2022-09-28,wd_flag,13.1153
2022-09-28,trough_position_lat,-0.0
2022-09-28,zonal_shear_850,0.0
2022-09-28,orographic_index,0.0
2022-09-28,coastal_convergence_index,-0.0
2022-09-29,mslp_anomaly,0.0037
2022-09-29,olr_anomaly,0.0171
2022-09-29,satellite_proxy,1e-04
2022-09-29,rainfall_anomaly,8.0474
2022-09-29,lps_flag,0.0
2022-09-29,wd_flag,0.0
2022-09-29,trough_position_lat,0.0
2022-09-29,zonal_shear_850,0.0071
2022-09-29,orographic_index,-0.0476
2022-09-29,coastal_convergence_index,-0.0179
2022-09-30,mslp_anomaly,0.0037
2022-09-30,olr_anomaly,0.0171
2022-09-30,satellite_proxy,1e-04
2022-09-30,rainfall_anomaly,8.0474
2022-09-30,lps_flag,0.0
2022-09-30,wd_flag,0.0
2022-09-30,trough_position_lat,-0.0
2022-09-30,zonal_shear_850,0.0071
2022-09-30,orographic_index,-0.0476
2022-09-30,coastal_convergence_index,-0.0179
2023-06-01,mslp_anomaly,0.6819
2023-06-01,olr_anomaly,1.1804
2023-06-01,satellite_proxy,0.6749
2023-06-01,rainfall_anomaly,0.0907
2023-06-01,lps_flag,-0.0105
2023-06-01,wd_flag,0.0
2023-06-01,trough_position_lat,-0.0284
2023-06-01,zonal_shear_850,0.7944
2023-06-01,orographic_index,0.9297
2023-06-01,coastal_convergence_index,0.2567
2023-06-02,mslp_anomaly,0.5808
2023-06-02,olr_anomaly,1.1804
2023-06-02,satellite_proxy,0.6749
2023-06-02,rainfall_anomaly,0.0907
2023-06-02,lps_flag,-0.0105
2023-06-02,wd_flag,0.0
2023-06-02,trough_position_lat,0.035
2023-06-02,zonal_shear_850,0.7944
2023-06-02,orographic_index,0.9377
2023-06-02,coastal_convergence_index,0.2866
2023-06-03,mslp_anomaly,0.6819
2023-06-03,olr_anomaly,1.0142
2023-06-03,satellite_proxy,0.6749
2023-06-03,rainfall_anomaly,0.1095
2023-06-03,lps_flag,-0.0105
2023-06-03,wd_flag,0.0
2023-06-03,trough_position_lat,-0.0284
2023-06-03,zonal_shear_850,0.6447
2023-06-03,orographic_index,1.1209
2023-06-03,coastal_convergence_index,0.3627
2023-06-04,mslp_anomaly,0.5918
2023-06-04,olr_anomaly,1.1709
2023-06-04,satellite_proxy,0.6747
2023-06-04,rainfall_anomaly,0.0942
2023-06-04,lps_flag,-0.0105
2023-06-04,wd_flag,0.0
2023-06-04,trough_position_lat,0.035
2023-06-04,zonal_shear_850,0.7944
2023-06-04,orographic_index,0.9357
2023-06-04,coastal_convergence_index,0.2839
2023-06-05,mslp_anomaly,0.549
2023-06-05,olr_anomaly,1.1399
2023-06-05,satellite_proxy,0.6713
2023-06-05,rainfall_anomaly,0.0729
2023-06-05,lps_flag,-0.0105
2023-06-05,wd_flag,0.0
2023-06-05,trough_position_lat,0.035
2023-06-05,zonal_shear_850,0.7944
2023-06-05,orographic_index,0.5413
2023-06-05,coastal_convergence_index,0.2646
2023-06-06,mslp_anomaly,0.549
2023-06-06,olr_anomaly,1.1305
2023-06-06,satellite_proxy,0.6713
2023-06-06,rainfall_anomaly,0.0824
2023-06-06,lps_flag,-0.0105
2023-06-06,wd_flag,0.0
2023-06-06,trough_position_lat,0.035
2023-06-06,zonal_shear_850,0.7944
2023-06-06,orographic_index,0.5413
2023-06-06,coastal_convergence_index,0.2646
2023-06-07,mslp_anomaly,0.1795
2023-06-07,olr_anomaly,0.0637
2023-06-07,satellite_proxy,0.0333
2023-06-07,rainfall_anomaly,-0.0237
2023-06-07,lps_flag,-0.0041
2023-06-07,wd_flag,0.0385
2023-06-07,trough_position_lat,-0.0114
2023-06-07,zonal_shear_850,0.8863
2023-06-07,orographic_index,0.7633
2023-06-07,coastal_convergence_index,0.9479
2023-06-08,mslp_anomaly,0.0037
2023-06-08,olr_anomaly,0.0171
2023-06-08,satellite_proxy,1e-04
2023-06-08,rainfall_anomaly,8.0474
2023-06-08,lps_flag,0.0
2023-06-08,wd_flag,0.0
2023-06-08,trough_position_lat,-0.0
2023-06-08,zonal_shear_850,0.0071
2023-06-08,orographic_index,-0.0476
2023-06-08,coastal_convergence_index,-0.0179
2023-06-09,mslp_anomaly,0.1806
2023-06-09,olr_anomaly,0.07
2023-06-09,satellite_proxy,-0.0618
2023-06-09,rainfall_anomaly,-0.034
2023-06-09,lps_flag,-0.0041
2023-06-09,wd_flag,0.0373
2023-06-09,trough_position_lat,0.0858
2023-06-09,zonal_shear_850,0.8138
2023-06-09,orographic_index,0.7544
2023-06-09,coastal_convergence_index,0.9376
2023-06-10,mslp_anomaly,0.1795
2023-06-10,olr_anomaly,0.0618
2023-06-10,satellite_proxy,0.0374
2023-06-10,rainfall_anomaly,-0.0237
2023-06-10,lps_flag,-0.0041
2023-06-10,wd_flag,0.0385
2023-06-10,trough_position_lat,-0.0281
2023-06-10,zonal_shear_850,0.9067
2023-06-10,orographic_index,0.7583
2023-06-10,coastal_convergence_index,0.9472
2023-06-11,mslp_anomaly,0.7003
2023-06-11,olr_anomaly,1.0084
2023-06-11,satellite_proxy,0.6599
2023-06-11,rainfall_anomaly,0.1174
2023-06-11,lps_flag,-0.0105
2023-06-11,wd_flag,0.0
2023-06-11,trough_position_lat,-0.0284
2023-06-11,zonal_shear_850,0.6436
2023-06-11,orographic_index,1.1197
2023-06-11,coastal_convergence_index,0.3596
2023-06-12,mslp_anomaly,0.2099
2023-06-12,olr_anomaly,0.0721
2023-06-12,satellite_proxy,-0.0741
2023-06-12,rainfall_anomaly,-0.0562
2023-06-12,lps_flag,-0.0041
2023-06-12,wd_flag,0.0299
2023-06-12,trough_position_lat,-0.0832
2023-06-12,zonal_shear_850,1.1216
2023-06-12,orographic_index,-0.3361
2023-06-12,coastal_convergence_index,0.8649
2023-06-13,mslp_anomaly,0.2099
2023-06-13,olr_anomaly,0.0773
2023-06-13,satellite_proxy,-0.0741
2023-06-13,rainfall_anomaly,-0.0562
2023-06-13,lps_flag,-0.004
2023-06-13,wd_flag,0.0299
2023-06-13,trough_position_lat,-0.0832
2023-06-13,zonal_shear_850,1.122
2023-06-13,orographic_index,-0.3361
2023-06-13,coastal_convergence_index,0.8593
2023-06-14,mslp_anomaly,0.2099
2023-06-14,olr_anomaly,0.0722
2023-06-14,satellite_proxy,-0.0618
2023-06-14,rainfall_anomaly,-0.0562
2023-06-14,lps_flag,-0.0041
2023-06-14,wd_flag,0.0299
2023-06-14,trough_position_lat,-0.05
2023-06-14,zonal_shear_850,1.1012
2023-06-14,orographic_index,-0.3297
2023-06-14,coastal_convergence_index,0.8687
2023-06-15,mslp_anomaly,0.2101
2023-06-15,olr_anomaly,0.0718
2023-06-15,satellite_proxy,-0.0618
2023-06-15,rainfall_anomaly,-0.0562
2023-06-15,lps_flag,-0.004
2023-06-15,wd_flag,0.0299
2023-06-15,trough_position_lat,-0.05
2023-06-15,zonal_shear_850,1.1016
2023-06-15,orographic_index,-0.33
2023-06-15,coastal_convergence_index,0.8685
2023-06-16,mslp_anomaly,0.2101
2023-06-16,olr_anomaly,0.0718
2023-06-16,satellite_proxy,-0.0741
2023-06-16,rainfall_anomaly,-0.0562
2023-06-16,lps_flag,-0.004
2023-06-16,wd_flag,0.0299
2023-06-16,trough_position_lat,-0.0831
2023-06-16,zonal_shear_850,1.122
2023-06-16,orographic_index,-0.3363
2023-06-16,coastal_convergence_index,0.8648
2023-06-17,mslp_anomaly,0.2101
2023-06-17,olr_anomaly,0.0706
2023-06-17,satellite_proxy,-0.0618
2023-06-17,rainfall_anomaly,-0.0562
2023-06-17,lps_flag,-0.004
2023-06-17,wd_flag,0.0299
2023-06-17,trough_position_lat,-0.05
2023-06-17,zonal_shear_850,1.0743
2023-06-17,orographic_index,-0.328
2023-06-17,coastal_convergence_index,0.7462
2023-06-18,mslp_anomaly,-0.2155
2023-06-18,olr_anomaly,-0.8525
2023-06-18,satellite_proxy,-0.0757
2023-06-18,rainfall_anomaly,-0.3489
2023-06-18,lps_flag,-0.0039
2023-06-18,wd_flag,0.0163
2023-06-18,trough_position_lat,-0.1156
2023-06-18,zonal_shear_850,-3.2457
2023-06-18,orographic_index,-1.8189
2023-06-18,coastal_convergence_index,0.4817
2023-06-19,mslp_anomaly,0.0037
2023-06-19,olr_anomaly,0.0171
2023-06-19,satellite_proxy,1e-04
2023-06-19,rainfall_anomaly,8.0468
2023-06-19,lps_flag,0.0
2023-06-19,wd_flag,0.0
2023-06-19,trough_position_lat,0.0
2023-06-19,zonal_shear_850,0.0071
2023-06-19,orographic_index,-0.0476
2023-06-19,coastal_convergence_index,-0.0179
2023-06-20,mslp_anomaly,0.0
2023-06-20,olr_anomaly,0.0
2023-06-20,satellite_proxy,0.0
2023-06-20,rainfall_anomaly,-0.0
2023-06-20,lps_flag,10.3325
2023-06-20,wd_flag,0.0
2023-06-20,trough_position_lat,0.0
2023-06-20,zonal_shear_850,0.0
2023-06-20,orographic_index,0.0
2023-06-20,coastal_convergence_index,0.0
2023-06-21,mslp_anomaly,-0.0
2023-06-21,olr_anomaly,0.0
2023-06-21,satellite_proxy,0.0
2023-06-21,rainfall_anomaly,0.0
2023-06-21,lps_flag,10.3325
2023-06-21,wd_flag,0.0
2023-06-21,trough_position_lat,0.0
2023-06-21,zonal_shear_850,0.0
2023-06-21,orographic_index,0.0
2023-06-21,coastal_convergence_index,0.0
2023-06-22,mslp_anomaly,-0.0
2023-06-22,olr_anomaly,-0.0
2023-06-22,satellite_proxy,0.0
2023-06-22,rainfall_anomaly,0.0
2023-06-22,lps_flag,10.3325
2023-06-22,wd_flag,0.0
2023-06-22,trough_position_lat,0.0
2023-06-22,zonal_shear_850,0.0
2023-06-22,orographic_index,0.0
2023-06-22,coastal_convergence_index,-0.0
2023-06-23,mslp_anomaly,-0.0
2023-06-23,olr_anomaly,-0.0
2023-06-23,satellite_proxy,0.0
2023-06-23,rainfall_anomaly,0.0
2023-06-23,lps_flag,10.3325
2023-06-23,wd_flag,0.0
2023-06-23,trough_position_lat,0.0
2023-06-23,zonal_shear_850,0.0
2023-06-23,orographic_index,0.0
2023-06-23,coastal_convergence_index,-0.0
2023-06-24,mslp_anomaly,0.5686
2023-06-24,olr_anomaly,1.035
2023-06-24,satellite_proxy,0.4859
2023-06-24,rainfall_anomaly,-0.0247
2023-06-24,lps_flag,-0.0044
2023-06-24,wd_flag,0.0
2023-06-24,trough_position_lat,0.0268
2023-06-24,zonal_shear_850,0.6927
2023-06-24,orographic_index,1.3536
2023-06-24,coastal_convergence_index,0.4367
2023-06-25,mslp_anomaly,0.6075
2023-06-25,olr_anomaly,1.0792
2023-06-25,satellite_proxy,0.6416
2023-06-25,rainfall_anomaly,-0.0193
2023-06-25,lps_flag,-0.0044
2023-06-25,wd_flag,0.0
2023-06-25,trough_position_lat,-0.0284
2023-06-25,zonal_shear_850,0.6942
2023-06-25,orographic_index,1.2014
2023-06-25,coastal_convergence_index,0.3981
2023-06-26,mslp_anomaly,0.7074
2023-06-26,olr_anomaly,1.2872
2023-06-26,satellite_proxy,0.6419
2023-06-26,rainfall_anomaly,-0.0342
2023-06-26,lps_flag,-0.0105
2023-06-26,wd_flag,0.0
2023-06-26,trough_position_lat,-0.0284
2023-06-26,zonal_shear_850,0.8324
2023-06-26,orographic_index,0.9224
2023-06-26,coastal_convergence_index,0.2519
2023-06-27,mslp_anomaly,0.6929
2023-06-27,olr_anomaly,1.0001
2023-06-27,satellite_proxy,0.6749
2023-06-27,rainfall_anomaly,0.1176
2023-06-27,lps_flag,-0.0105
2023-06-27,wd_flag,0.0
2023-06-27,trough_position_lat,-0.0284
2023-06-27,zonal_shear_850,0.6447
2023-06-27,orographic_index,1.1188
2023-06-27,coastal_convergence_index,0.3599
2023-06-28,mslp_anomaly,0.5808
2023-06-28,olr_anomaly,1.171
2023-06-28,satellite_proxy,0.6749
2023-06-28,rainfall_anomaly,0.1002
2023-06-28,lps_flag,-0.0105
2023-06-28,wd_flag,0.0
2023-06-28,trough_position_lat,0.035
2023-06-28,zonal_shear_850,0.7944
2023-06-28,orographic_index,0.9377
2023-06-28,coastal_convergence_index,0.2866
2023-06-29,mslp_anomaly,0.5808
2023-06-29,olr_anomaly,1.171
2023-06-29,satellite_proxy,0.6749
2023-06-29,rainfall_anomaly,0.1002
2023-06-29,lps_flag,-0.0105
2023-06-29,wd_flag,0.0
2023-06-29,trough_position_lat,0.035
2023-06-29,zonal_shear_850,0.7944
2023-06-29,orographic_index,0.9377
2023-06-29,coastal_convergence_index,0.2866
2023-06-30,mslp_anomaly,0.6819
2023-06-30,olr_anomaly,1.1804
2023-06-30,satellite_proxy,0.6749
2023-06-30,rainfall_anomaly,0.0907
2023-06-30,lps_flag,-0.0105
2023-06-30,wd_flag,0.0
2023-06-30,trough_position_lat,-0.0284
2023-06-30,zonal_shear_850,0.7944
2023-06-30,orographic_index,0.9297
2023-06-30,coastal_convergence_index,0.2567
2023-07-01,mslp_anomaly,0.5808
2023-07-01,olr_anomaly,1.171
2023-07-01,satellite_proxy,0.6749
2023-07-01,rainfall_anomaly,0.1002
2023-07-01,lps_flag,-0.0105
2023-07-01,wd_flag,0.0
2023-07-01,trough_position_lat,0.035
2023-07-01,zonal_shear_850,0.7944
2023-07-01,orographic_index,0.9377
2023-07-01,coastal_convergence_index,0.2866
2023-07-02,mslp_anomaly,0.6929
2023-07-02,olr_anomaly,1.171
2023-07-02,satellite_proxy,0.6749
2023-07-02,rainfall_anomaly,0.0942
2023-07-02,lps_flag,-0.0105
2023-07-02,wd_flag,0.0
2023-07-02,trough_position_lat,-0.0284
2023-07-02,zonal_shear_850,0.7944
2023-07-02,orographic_index,0.9276
2023-07-02,coastal_convergence_index,0.2539
2023-07-03,mslp_anomaly,0.6929
2023-07-03,olr_anomaly,1.171
2023-07-03,satellite_proxy,0.6749
2023-07-03,rainfall_anomaly,0.0942
2023-07-03,lps_flag,-0.0105
2023-07-03,wd_flag,0.0
2023-07-03,trough_position_lat,-0.0284
2023-07-03,zonal_shear_850,0.7944
2023-07-03,orographic_index,0.9276
2023-07-03,coastal_convergence_index,0.2539
2023-07-04,mslp_anomaly,0.6929
2023-07-04,olr_anomaly,1.171
2023-07-04,satellite_proxy,0.6749
2023-07-04,rainfall_anomaly,0.0942
2023-07-04,lps_flag,-0.0105
2023-07-04,wd_flag,0.0
2023-07-04,trough_position_lat,-0.0284
2023-07-04,zonal_shear_850,0.7944
2023-07-04,orographic_index,0.9276
2023-07-04,coastal_convergence_index,0.2539
2023-07-05,mslp_anomaly,0.5918
2023-07-05,olr_anomaly,1.171
2023-07-05,satellite_proxy,0.6749
2023-07-05,rainfall_anomaly,0.0942
2023-07-05,lps_flag,-0.0105
2023-07-05,wd_flag,0.0
2023-07-05,trough_position_lat,0.035
2023-07-05,zonal_shear_850,0.7944
2023-07-05,orographic_index,0.9355
2023-07-05,coastal_convergence_index,0.2837
2023-07-06,mslp_anomaly,0.6929
2023-07-06,olr_anomaly,1.1664
2023-07-06,satellite_proxy,0.6749
2023-07-06,rainfall_anomaly,0.0988
2023-07-06,lps_flag,-0.0105
2023-07-06,wd_flag,0.0
2023-07-06,trough_position_lat,-0.0284
2023-07-06,zonal_shear_850,0.7944
2023-07-06,orographic_index,0.9276
2023-07-06,coastal_convergence_index,0.2539
2023-07-07,mslp_anomaly,0.6908
